code,name,altname,label,x,y
E05001272,Old Warley,,E05001272,399961.691393079,285753.065235691
E05008669,Elton,,E05008669,343774.641909556,374088.679338906
E05004904,Blean Forest,,E05004904,612932.972886207,161130.50552497
E05006422,Trowell,,E05006422,449285.976767375,340213.627289505
E05001367,Wibsey,,E05001367,415148.943513714,430136.405576845
E05004669,St Paul,,E05004669,446496.832589324,129803.002085578
E05004344,Cinderford East,,E05004344,366011.687775318,214065.712760389
E05004789,Cunningham,,E05004789,516606.170552993,205780.051712207
E05004467,Clanfield and Finchdean,,E05004467,472184.704559721,115759.344276642
E05004463,Alton Whitedown,,E05004463,470547.918152361,139286.37635989
E05008252,Mount Charles,,E05008252,202225.171752137,52195.4073239222
E05003653,Tamarside,,E05003653,244512.710768387,74811.6146296977
E05002673,Wexham and Iver West,,E05002673,500724.666524496,182171.917030098
E05005721,All Saints,,E05005721,599712.504611889,298251.478507573
E05004321,Ermin,,E05004321,396138.328105648,209378.036203144
E05005222,Bare,,E05005222,343758.311318513,466276.964473348
E05000670,Besses,,E05000670,382552.284047361,406850.897123595
E05002159,Parks,,E05002159,417500.410421154,183998.311150346
E05000392,Norland,,E05000392,524226.098182249,180493.428473309
E05001022,Hellaby,,E05001022,449345.380571912,391559.124654297
E05001823,Aspley,,E05001823,453250.729903937,342695.709745784
E05005651,"Moulton, Weston and Cowbit",,E05005651,529647.690790771,323220.724572085
E05000368,Caledonian,,E05000368,530546.353009507,184074.696586745
E05001342,Bingley,,E05001342,412000.566961509,441232.258784295
E05005791,Fleggburgh,,E05005791,645756.613734135,311960.282818053
E05008376,Melksham Without North,,E05008376,389513.860724883,164953.065827817
E05007427,Farnham Wrecclesham and Rowledge,,E05007427,482618.668591681,144067.504808357
E05005249,Westgate,,E05005249,344221.418469118,462945.316972323
E05004478,Horndean Kings,,E05004478,469398.50203923,112645.739728536
E05002301,Greenham,,E05002301,448810.06975353,165141.837499166
E05006050,Towcester Brook,,E05006050,469223.938386974,247103.288009464
E05000506,Hainault,,E05000506,547266.046918033,192318.174153237
E05006851,Wincanton,,E05006851,372131.155942137,127092.841865579
E05001265,Friar Park,,E05001265,400496.883586436,295261.808263484
E05001308,Brownhills,,E05001308,404048.694706687,305473.443443561
E05005365,Halsall,,E05005365,335374.906651935,411317.173827143
E05004351,Lydbrook and Ruardean,,E05004351,361628.797594192,216582.27326304
E05006877,Taunton Pyrland and Rowbarton,,E05006877,322970.116404589,126771.212628179
E05002280,Hanworth,,E05002280,486768.477060138,166524.781724384
E05001289,Elmdon,,E05001289,416061.713564726,282407.363853903
E05001635,Queen's Park,,E05001635,369617.400552676,426477.109148996
E05006401,Worksop South East,,E05006401,461640.627353538,378048.464470767
E05002381,Hawkedon,,E05002381,475763.846693404,170223.785016544
E05005351,New Longton and Hutton East,,E05005351,350645.578680868,425455.466475536
E05004743,Ware St Mary's,,E05004743,535062.51887624,214910.64685545
E05001490,Hemlington,,E05001490,449228.069735182,514609.191171241
E05003782,Weymouth East,,E05003782,367929.952854456,78212.6729086954
E05008565,Churchdown Brookfield,,E05008565,388511.081543868,219675.412835755
E05006366,Jacksdale,,E05006366,445248.649460052,351816.203735574
E05008356,Cricklade and Latton,,E05008356,410892.037417959,194477.24296575
E05008412,Warminster East,,E05008412,388892.39583491,144921.582122172
E05005277,Greyfriars,,E05005277,352287.326251051,432965.946183144
E05007013,Barlaston and Oulton,,E05007013,390393.135034738,337164.722321619
E05001250,"Netherton, Woodside and St Andrews",,E05001250,393819.015949118,288183.813645991
E05005460,Dunton,,E05005460,453597.585310434,290223.086929445
E05003534,Bishop's Nympton,,E05003534,279467.051300818,124893.15557461
E05004460,Alton Ashdell,,E05004460,472263.43103127,138710.541607175
E05001629,Little Harwood,,E05001629,369675.000127927,429871.94348473
E05005681,Loveden,,E05005681,490500.462593169,347555.337009211
E05000338,South Ruislip,,E05000338,510421.069050915,185232.883912486
E05007196,Farlingaye,,E05007196,626593.706645503,249801.158632049
E05005176,Clayton-le-Woods West and Cuerden,,E05005176,356259.046761195,422963.764440064
E05005977,Raunds Windmill,,E05005977,498537.167954093,272967.636220822
E05006357,Selby West,,E05006357,460236.120875156,431718.751693423
E05007997,Pelton,,E05007997,426893.78744134,552994.643041518
E05008172,Rea Valley,,E05008172,338905.88219436,305699.469788709
E05008922,Greater Exmoor,,E05008922,281925.969926109,138349.891839548
E05000447,Lee Green,,E05000447,539554.527833456,174521.149454257
E05000503,Fairlop,,E05000503,544437.467671688,191119.690271375
E05006566,St Mary's,,E05006566,452590.01759596,205492.996577217
E05003425,Dronfield Woodhouse,,E05003425,433415.472812226,379328.627741295
E05007476,Attleborough,,E05007476,437549.367476281,290135.709169986
E05007935,Habberley and Blakebrook,,E05007935,381682.742544129,276801.886497616
E05007134,Badwell Ash,,E05007134,600878.46546452,268625.990030245
E05004232,Brightlingsea,,E05004232,608066.714284227,217575.38219756
E05008810,Church Gresley,,E05008810,429256.903142375,318320.181728309
E05005518,Coalville,,E05005518,442634.655593703,314292.028470306
E05008011,Trimdon,,E05008011,436810.523458344,533324.307769786
E05007147,Needham Market,,E05007147,607220.489123666,255633.382787663
E05001358,Little Horton,,E05001358,416076.501403551,431262.861212706
E05008817,Newhall and Stanton,,E05008817,427651.826273881,320316.886262742
E05008016,Wingate,,E05008016,440976.945876362,536969.719645071
E05005315,Wiswell and Pendleton,,E05005315,376157.284492102,440054.375863331
E05000979,Darton East,,E05000979,432597.311693902,410251.858364165
E05005477,Tilton,,E05005477,474893.69382198,304958.150904821
E05000178,Greenford Green,,E05000178,514619.621932273,183892.44290287
E05004543,Leesland,,E05004543,460563.560645053,100159.165332459
E05001256,Sedgley,,E05001256,391667.2394947,294055.142076472
E05001067,Birtley,,E05001067,427621.531648969,555218.658427249
E05001047,Darnall,,E05001047,439524.615964139,388929.243453968
E05001866,Mortimer,,E05001866,339802.175711234,269860.310435052
E05001846,Bringsty,,E05001846,366970.54942479,258338.375976135
E05006346,Cawood with Wistow,,E05006346,456198.159525697,436042.468628543
E05000209,Southgate Green,,E05000209,529797.980544753,192768.543635527
E05005600,Trusthorpe and Mablethorpe South,,E05005600,550284.57858331,382639.688031401
E05004757,Potters Bar Furzefield,,E05004757,523733.392147104,201307.855170723
E05000723,Coldhurst,,E05000723,391856.48678665,405604.183842078
E05000109,Bromley Town,,E05000109,540235.325117681,169113.957988028
E05000908,St Michael's,,E05000908,336998.806644848,387042.442489943
E05005517,Castle Donington,,E05005517,445147.996640122,328040.473615656
E05007911,Evesham South,,E05007911,404680.892239599,242336.039398323
E05007110,Lakenheath,,E05007110,570749.621041578,283129.488335018
E05008623,Crewe St Barnabas,,E05008623,368740.291272137,356707.002388291
E05003561,Avon and Harbourne,,E05003561,275050.552193501,56607.299099678
E05000342,West Drayton,,E05000342,506268.985569042,179300.523274261
E05000687,Ancoats and Clayton,,E05000687,386650.584939534,398747.797202282
E05001516,Newcomen,,E05001516,460025.80111518,524195.210616477
E05000631,Bayswater,,E05000631,525552.719538324,181344.247470159
E05005890,Abbey,,E05005890,610482.047748165,302019.069082732
E05007455,St John's and Hook Heath,,E05007455,498463.598158033,157302.780633895
E05005091,Garlinge,,E05005091,633829.789978978,169550.50199021
E05004381,Cainscross,,E05004381,382863.092711259,205150.22875626
E05004116,The Lawns,,E05004116,571657.767993344,208336.423565226
E05006202,Skipton North,,E05006202,399466.806704304,452633.930809678
E05004917,Reculver,,E05004917,621724.233817569,168358.958035907
E05003282,Belper Central,,E05003282,435385.360798665,347750.962577772
E05008822,Willington and Findern,,E05008822,430334.348529855,329655.245488777
E05008023,Bedlington Central,,E05008023,425765.086570976,580964.002270265
E05003287,Crich,,E05003287,434694.358956677,355184.929840746
E05008847,St James,,E05008847,473589.293292385,260492.649621863
E05006326,Fylingdales,,E05006326,492929.543958516,503265.576113045
E05005229,Halton-with-Aughton,,E05005229,352402.05718601,466379.9643651
E05001988,Henbury,,E05001988,356752.842877137,179009.183301088
E05006323,Esk Valley,,E05006323,482386.091985253,502954.723486189
E05005383,Breck,,E05005383,335467.38051958,439763.586232006
E05007001,Pattingham and Patshull,,E05007001,381520.214444631,299416.000627298
E05000612,Earlsfield,,E05000612,526192.200142512,172803.347525383
E05001189,Harborne,,E05001189,402894.262496461,284825.915444868
E05008046,Haydon,,E05008046,427499.239568146,586396.587710779
E05008892,Yeoman Hill,,E05008892,454365.760994437,362685.421905403
E05002600,Buckingham South,,E05002600,470810.387397767,233200.689176304
E05007370,Staines,,E05007370,503290.163202059,173016.954950155
E05005358,Aughton and Downholland,,E05005358,335569.393064005,406303.601822742
E05001257,Upper Gornal and Woodsetton,,E05001257,392772.491197133,292755.469898329
E05008157,Copthorne,,E05008157,347068.386521765,313031.254331048
E05000706,Hulme,,E05000706,383535.53439668,396637.98565643
E05000203,Jubilee,,E05000203,535690.780557622,194687.529070795
E05008833,Kings Heath,,E05008833,473062.634989134,263023.651174281
E05001137,Biddick and All Saints,,E05001137,435744.435647286,563475.185439644
E05001936,Bathavon North,,E05001936,375449.273314975,167837.666721818
E05006475,Edwinstowe,,E05006475,462505.281802994,366849.922150834
E05007913,Great Hampton,,E05007913,402403.090886381,243451.02067669
E05006426,Calverton,,E05006426,460219.454873505,350568.20059734
E05007112,Market,,E05007112,572503.344078844,275236.174122256
E05002453,St Jude,,E05002453,464423.479188995,98689.0622447709
E05008032,Chevington with Longhorseley,,E05008032,419072.217318703,596396.826073681
E05008259,Newquay Treloggan,,E05008259,181797.880335105,60799.7420168341
E05001253,Quarry Bank and Dudley Wood,,E05001253,393608.347696796,286329.556845218
E05004296,Leckhampton,,E05004296,394375.172424395,219947.865098
E05002348,Wexham Lea,,E05002348,498921.712840774,181328.552300465
E05000440,Catford South,,E05000440,538502.479076011,173030.539997718
E05004206,Wickham Bishops and Woodham,,E05004206,582372.685506714,208332.992895495
E05004681,Cheshunt North,,E05004681,536272.599341033,203514.712116389
E05002177,Glinton and Wittering,,E05002177,510048.525108975,300967.476268027
E05004943,Aylesham,,E05004943,625512.443790671,151963.447009275
E05004142,Tiptree,,E05004142,589044.078877707,216000.913098553
E05004618,Heron Wood,,E05004618,487630.646985747,149333.091573156
E05004214,Hawkwell West,,E05004214,584971.383818731,191677.487841003
E05001480,Stranton,,E05001480,451260.765120613,532532.79344897
E05004921,Sturry South,,E05004921,617973.259241204,159756.920983579
E05004120,Berechurch,,E05004120,599614.172763677,221999.011229425
E05000782,Bredbury Green and Romiley,,E05000782,394133.344296822,390767.206592177
E05000936,Church,,E05000936,331772.131242364,397695.577214888
E05000137,Highgate,,E05000137,527967.194121484,186684.602790247
E05003459,Axminster Rural,,E05003459,333422.808552597,99395.2834609077
E05004098,Broomfield and The Walthams,,E05004098,569723.429454415,213998.608451725
E05004899,Weald North,,E05004899,588828.130950209,144257.553074565
E05001811,Langham,,E05001811,484071.313866361,311432.159793989
E05001010,Mexborough,,E05001010,448012.338147123,400551.754689414
E05005291,University,,E05005291,353064.126198532,429935.679234515
E05001071,Chowdene,,E05001071,426223.387771318,558971.096585375
E05001870,Pontrilas,,E05001870,349547.431538359,226469.323706467
E05000310,Gooshays,,E05000310,554575.519176733,193036.570055653
E05001167,St Michael's,,E05001167,439563.192256977,555254.670054978
E05001966,Twerton,,E05001966,372083.150665868,164545.622296199
E05006966,Butt Lane,,E05006966,382989.973360797,354137.790271995
E05005170,Chorley North East,,E05005170,359289.408850905,418980.505272697
E05005971,King's Forest,,E05005971,497828.785801299,295118.013521025
E05008262,Padstow,,E05008262,188824.965253256,74555.767149179
E05002279,Great Hollands South,,E05002279,484836.818238731,166639.259740598
E05005209,Central,,E05005209,375419.826319682,428556.277135438
E05005289,Town Centre,,E05005289,354300.298013045,429095.62422883
E05008690,Rossmore,,E05008690,340113.131310354,378842.412304926
E05000983,Dodworth,,E05000983,431635.975409609,405486.038882059
E05000182,Northfield,,E05000182,517046.44030536,179069.372436026
E05005341,Kingsfold,,E05005341,352631.077012879,426844.458247625
E05000750,Norden,,E05000750,384678.464413104,415320.659573984
E05004744,Ware Trinity,,E05004744,536244.790004657,215069.069342962
E05002304,Lambourn Valley,,E05002304,434128.208012705,177960.355891352
E05007832,Linthurst,,E05007832,398626.101790371,272531.169427314
E05007033,Seighford,,E05007033,387938.080632185,325519.041780681
E05002201,Icknield,,E05002201,508233.077718135,224883.613051127
E05000320,St Andrew's,,E05000320,553812.207516516,186875.83512934
E05003434,Pilsley and Morton,,E05003434,440341.831665877,361731.89985578
E05001380,Park,,E05001380,408028.711105209,425115.574627091
E05002445,Cosham,,E05002445,465430.088764779,105577.369628495
E05006984,Thistleberry,,E05006984,383545.858356959,345198.819376947
E05002730,Soham North,,E05002730,558614.251256986,276684.629548814
E05004223,Trinity,,E05004223,581909.569102852,191334.142285949
E05007237,Kessingland,,E05007237,652354.170867223,287404.546599688
E05001245,Halesowen South,,E05001245,397984.037701205,283152.811364832
E05001581,Halton Castle,,E05001581,353555.330456503,383397.391075788
E05005663,Aveland,,E05005663,511118.540226183,329375.426047186
E05000423,Herne Hill,,E05000423,532006.217774123,175036.831688437
E05006443,Woodborough,,E05006443,462527.594083843,347819.771232069
E05000082,St Michael's,,E05000082,547235.669775971,176743.310520264
E05000883,Whiston North,,E05000883,347417.222813046,391644.089761932
E05005564,Croft,,E05005564,548827.944711524,361954.629176922
E05005623,Cliff Villages,,E05005623,496894.30671556,357000.680968809
E05000614,Fairfield,,E05000614,525960.505479199,174887.0122781
E05007124,Priory Heath,,E05007124,619553.972154744,241961.89710296
E05007925,The Littletons,,E05007925,408694.815306441,247598.683153379
E05008291,St Endellion,,E05008291,196833.205290479,77996.097829621
E05004480,Lindford,,E05004480,480794.083124145,136132.214271171
E05001689,Bridlington North,,E05001689,521422.503660679,470243.498703356
E05003383,Sandiacre North,,E05003383,447281.325638822,337014.888194254
E05007372,Stanwell North,,E05007372,504728.790396837,173784.676199142
E05006916,Western Springs,,E05006916,404207.391770013,318474.833147805
E05002594,Aston Clinton,,E05002594,487186.114286592,211383.395931193
E05008732,Great Chell and Packmoor,,E05008732,387193.509029701,353741.078996697
E05004302,St Paul's,,E05004302,394571.003701353,223161.237663982
E05007451,Mount Hermon East,,E05007451,502019.602062689,158352.569017878
E05001655,Norbreck,,E05001655,331565.013616843,441168.079968104
E05000554,Village,,E05000554,533045.129427302,174046.253114658
E05005866,Sheringham North,,E05005866,615675.116323105,343205.818149566
E05005067,Milton Regis,,E05005067,590739.414968217,164940.477073364
E05003132,Moss Bay,,E05003132,299019.949781723,526988.00815872
E05003933,Central St Leonards,,E05003933,580277.649367126,109066.512184697
